0.1390080451965332;1;10;20;BRAND#11
0.13877201080322266;1;10;20;BRAND#22
0.15662193298339844;1;10;20;BRAND#33
0.17285609245300293;1;10;21;BRAND#11
0.15973806381225586;1;10;21;BRAND#22
0.15055322647094727;1;10;21;BRAND#33
0.148651123046875;1;10;22;BRAND#11
0.13827109336853027;1;10;22;BRAND#22
0.13943982124328613;1;10;22;BRAND#33
0.1434638500213623;1;10;23;BRAND#11
0.14640378952026367;1;10;23;BRAND#22
0.13935089111328125;1;10;23;BRAND#33
0.14733576774597168;1;10;24;BRAND#11
0.13907885551452637;1;10;24;BRAND#22
0.1400761604309082;1;10;24;BRAND#33
0.1458570957183838;1;10;25;BRAND#11
0.14040589332580566;1;10;25;BRAND#22
0.14410805702209473;1;10;25;BRAND#33
0.14490914344787598;1;10;26;BRAND#11
0.1387190818786621;1;10;26;BRAND#22
0.14331531524658203;1;10;26;BRAND#33
0.13913702964782715;1;10;27;BRAND#11
0.1394941806793213;1;10;27;BRAND#22
0.15304899215698242;1;10;27;BRAND#33
0.1435840129852295;1;10;28;BRAND#11
0.14350414276123047;1;10;28;BRAND#22
0.1469419002532959;1;10;28;BRAND#33
0.14472103118896484;1;10;29;BRAND#11
0.14164304733276367;1;10;29;BRAND#22
0.13718390464782715;1;10;29;BRAND#33
0.1395578384399414;1;10;30;BRAND#11
0.13979506492614746;1;10;30;BRAND#22
0.15244698524475098;1;10;30;BRAND#33
0.15158987045288086;1;11;20;BRAND#11
0.14516305923461914;1;11;20;BRAND#22
0.14488601684570312;1;11;20;BRAND#33
0.14297127723693848;1;11;21;BRAND#11
0.13615703582763672;1;11;21;BRAND#22
0.13804292678833008;1;11;21;BRAND#33
0.13869476318359375;1;11;22;BRAND#11
0.13948607444763184;1;11;22;BRAND#22
0.13897013664245605;1;11;22;BRAND#33
0.1370701789855957;1;11;23;BRAND#11
0.13782405853271484;1;11;23;BRAND#22
0.13611912727355957;1;11;23;BRAND#33
0.1419999599456787;1;11;24;BRAND#11
0.14093899726867676;1;11;24;BRAND#22
0.14459586143493652;1;11;24;BRAND#33
0.14216327667236328;1;11;25;BRAND#11
0.13670110702514648;1;11;25;BRAND#22
0.13724899291992188;1;11;25;BRAND#33
0.1365971565246582;1;11;26;BRAND#11
0.14185190200805664;1;11;26;BRAND#22
0.13902783393859863;1;11;26;BRAND#33
0.14165687561035156;1;11;27;BRAND#11
0.13867902755737305;1;11;27;BRAND#22
0.14161109924316406;1;11;27;BRAND#33
0.1378648281097412;1;11;28;BRAND#11
0.1369459629058838;1;11;28;BRAND#22
0.13479900360107422;1;11;28;BRAND#33
0.13621997833251953;1;11;29;BRAND#11
0.13552212715148926;1;11;29;BRAND#22
0.13584113121032715;1;11;29;BRAND#33
0.13588500022888184;1;11;30;BRAND#11
0.13581490516662598;1;11;30;BRAND#22
0.13684988021850586;1;11;30;BRAND#33
0.15872693061828613;1;12;20;BRAND#11
0.13949990272521973;1;12;20;BRAND#22
0.13825464248657227;1;12;20;BRAND#33
0.13679122924804688;1;12;21;BRAND#11
0.14586091041564941;1;12;21;BRAND#22
0.15088105201721191;1;12;21;BRAND#33
0.14512896537780762;1;12;22;BRAND#11
0.14091086387634277;1;12;22;BRAND#22
0.14632701873779297;1;12;22;BRAND#33
0.14306879043579102;1;12;23;BRAND#11
0.1378629207611084;1;12;23;BRAND#22
0.14156794548034668;1;12;23;BRAND#33
0.14652395248413086;1;12;24;BRAND#11
0.1438438892364502;1;12;24;BRAND#22
0.14089179039001465;1;12;24;BRAND#33
0.14864301681518555;1;12;25;BRAND#11
0.144636869430542;1;12;25;BRAND#22
0.14380621910095215;1;12;25;BRAND#33
0.13856291770935059;1;12;26;BRAND#11
0.1396951675415039;1;12;26;BRAND#22
0.14141607284545898;1;12;26;BRAND#33
0.14342284202575684;1;12;27;BRAND#11
0.14687204360961914;1;12;27;BRAND#22
0.15916991233825684;1;12;27;BRAND#33
0.16625404357910156;1;12;28;BRAND#11
0.16484713554382324;1;12;28;BRAND#22
0.15051484107971191;1;12;28;BRAND#33
0.15072011947631836;1;12;29;BRAND#11
0.144301176071167;1;12;29;BRAND#22
0.14810705184936523;1;12;29;BRAND#33
0.1497201919555664;1;12;30;BRAND#11
0.1750352382659912;1;12;30;BRAND#22
0.15482091903686523;1;12;30;BRAND#33
0.14734482765197754;1;13;20;BRAND#11
0.1398627758026123;1;13;20;BRAND#22
0.14750885963439941;1;13;20;BRAND#33
0.14958477020263672;1;13;21;BRAND#11
0.1423180103302002;1;13;21;BRAND#22
0.13845515251159668;1;13;21;BRAND#33
0.1519620418548584;1;13;22;BRAND#11
0.14765572547912598;1;13;22;BRAND#22
0.14207005500793457;1;13;22;BRAND#33
0.1417379379272461;1;13;23;BRAND#11
0.14253902435302734;1;13;23;BRAND#22
0.14178824424743652;1;13;23;BRAND#33
0.14433002471923828;1;13;24;BRAND#11
0.14684510231018066;1;13;24;BRAND#22
0.14221620559692383;1;13;24;BRAND#33
0.13924288749694824;1;13;25;BRAND#11
0.1416473388671875;1;13;25;BRAND#22
0.1355142593383789;1;13;25;BRAND#33
0.13770794868469238;1;13;26;BRAND#11
0.13776922225952148;1;13;26;BRAND#22
0.13831496238708496;1;13;26;BRAND#33
0.13934016227722168;1;13;27;BRAND#11
0.1368110179901123;1;13;27;BRAND#22
0.1412060260772705;1;13;27;BRAND#33
0.1439371109008789;1;13;28;BRAND#11
0.1444110870361328;1;13;28;BRAND#22
0.14300203323364258;1;13;28;BRAND#33
0.1399080753326416;1;13;29;BRAND#11
0.14387011528015137;1;13;29;BRAND#22
0.14241719245910645;1;13;29;BRAND#33
0.14229798316955566;1;13;30;BRAND#11
0.14191699028015137;1;13;30;BRAND#22
0.13928985595703125;1;13;30;BRAND#33
0.13972210884094238;1;14;20;BRAND#11
0.1379070281982422;1;14;20;BRAND#22
0.14300012588500977;1;14;20;BRAND#33
0.1393883228302002;1;14;21;BRAND#11
0.14510178565979004;1;14;21;BRAND#22
0.14012980461120605;1;14;21;BRAND#33
