0.1229090690612793;('REG AIR', 'AIR');1993-01-01
0.10106706619262695;('REG AIR', 'AIR');1994-01-01
0.0993962287902832;('REG AIR', 'AIR');1995-01-01
0.09792423248291016;('REG AIR', 'AIR');1996-01-01
0.09991073608398438;('REG AIR', 'AIR');1997-01-01
0.10022568702697754;('REG AIR', 'RAIL');1993-01-01
0.09964895248413086;('REG AIR', 'RAIL');1994-01-01
0.09911775588989258;('REG AIR', 'RAIL');1995-01-01
0.09865403175354004;('REG AIR', 'RAIL');1996-01-01
0.10304808616638184;('REG AIR', 'RAIL');1997-01-01
0.09906291961669922;('REG AIR', 'SHIP');1993-01-01
0.10085010528564453;('REG AIR', 'SHIP');1994-01-01
0.10166501998901367;('REG AIR', 'SHIP');1995-01-01
0.09945797920227051;('REG AIR', 'SHIP');1996-01-01
0.09458684921264648;('REG AIR', 'SHIP');1997-01-01
0.09527707099914551;('REG AIR', 'TRUCK');1993-01-01
0.09829187393188477;('REG AIR', 'TRUCK');1994-01-01
0.10291886329650879;('REG AIR', 'TRUCK');1995-01-01
0.10728573799133301;('REG AIR', 'TRUCK');1996-01-01
0.10040283203125;('REG AIR', 'TRUCK');1997-01-01
0.1006019115447998;('REG AIR', 'MAIL');1993-01-01
0.10174369812011719;('REG AIR', 'MAIL');1994-01-01
0.1032719612121582;('REG AIR', 'MAIL');1995-01-01
0.1036369800567627;('REG AIR', 'MAIL');1996-01-01
0.09839892387390137;('REG AIR', 'MAIL');1997-01-01
0.09677004814147949;('REG AIR', 'FOB');1993-01-01
0.1004328727722168;('REG AIR', 'FOB');1994-01-01
0.09914875030517578;('REG AIR', 'FOB');1995-01-01
0.1001279354095459;('REG AIR', 'FOB');1996-01-01
0.09886002540588379;('REG AIR', 'FOB');1997-01-01
0.09964275360107422;('AIR', 'REG AIR');1993-01-01
0.10229301452636719;('AIR', 'REG AIR');1994-01-01
0.10081601142883301;('AIR', 'REG AIR');1995-01-01
0.09763789176940918;('AIR', 'REG AIR');1996-01-01
0.09433412551879883;('AIR', 'REG AIR');1997-01-01
0.09735894203186035;('AIR', 'RAIL');1993-01-01
0.09985470771789551;('AIR', 'RAIL');1994-01-01
0.10984396934509277;('AIR', 'RAIL');1995-01-01
0.11072111129760742;('AIR', 'RAIL');1996-01-01
0.10778641700744629;('AIR', 'RAIL');1997-01-01
0.10732889175415039;('AIR', 'SHIP');1993-01-01
0.11797404289245605;('AIR', 'SHIP');1994-01-01
0.09840583801269531;('AIR', 'SHIP');1995-01-01
0.09714293479919434;('AIR', 'SHIP');1996-01-01
0.09414196014404297;('AIR', 'SHIP');1997-01-01
0.09628701210021973;('AIR', 'TRUCK');1993-01-01
0.09835481643676758;('AIR', 'TRUCK');1994-01-01
0.09879016876220703;('AIR', 'TRUCK');1995-01-01
0.09788799285888672;('AIR', 'TRUCK');1996-01-01
0.09447193145751953;('AIR', 'TRUCK');1997-01-01
0.09709024429321289;('AIR', 'MAIL');1993-01-01
0.10320210456848145;('AIR', 'MAIL');1994-01-01
0.09856009483337402;('AIR', 'MAIL');1995-01-01
0.09755420684814453;('AIR', 'MAIL');1996-01-01
0.09486079216003418;('AIR', 'MAIL');1997-01-01
0.09389996528625488;('AIR', 'FOB');1993-01-01
0.09626889228820801;('AIR', 'FOB');1994-01-01
0.10277295112609863;('AIR', 'FOB');1995-01-01
0.1020500659942627;('AIR', 'FOB');1996-01-01
0.09820890426635742;('AIR', 'FOB');1997-01-01
0.09766793251037598;('RAIL', 'REG AIR');1993-01-01
0.10023808479309082;('RAIL', 'REG AIR');1994-01-01
0.10074496269226074;('RAIL', 'REG AIR');1995-01-01
