0.17029500007629395;(0, 'AFRICA');1993-01-01
0.14734911918640137;(0, 'AFRICA');1994-01-01
0.14800524711608887;(0, 'AFRICA');1995-01-01
0.14870405197143555;(0, 'AFRICA');1996-01-01
0.15052199363708496;(0, 'AFRICA');1997-01-01
0.15030980110168457;(1, 'AMERICA');1993-01-01
0.14830398559570312;(1, 'AMERICA');1994-01-01
0.1531968116760254;(1, 'AMERICA');1995-01-01
0.1560359001159668;(1, 'AMERICA');1996-01-01
0.15241193771362305;(1, 'AMERICA');1997-01-01
0.14903497695922852;(2, 'ASIA');1993-01-01
0.15090107917785645;(2, 'ASIA');1994-01-01
0.1517648696899414;(2, 'ASIA');1995-01-01
0.1478261947631836;(2, 'ASIA');1996-01-01
0.14924287796020508;(2, 'ASIA');1997-01-01
0.1500539779663086;(3, 'EUROPE');1993-01-01
0.15179085731506348;(3, 'EUROPE');1994-01-01
0.15384697914123535;(3, 'EUROPE');1995-01-01
0.1529679298400879;(3, 'EUROPE');1996-01-01
0.14964699745178223;(3, 'EUROPE');1997-01-01
0.14594721794128418;(4, 'MIDDLE EAST');1993-01-01
0.14981508255004883;(4, 'MIDDLE EAST');1994-01-01
0.14762377738952637;(4, 'MIDDLE EAST');1995-01-01
0.14855217933654785;(4, 'MIDDLE EAST');1996-01-01
0.1456298828125;(4, 'MIDDLE EAST');1997-01-01
