0.5302181243896484;(0, 'ALGERIA', 0)
0.41762399673461914;(1, 'ARGENTINA', 1)
0.416229248046875;(2, 'BRAZIL', 1)
0.3910050392150879;(3, 'CANADA', 1)
0.40131306648254395;(4, 'EGYPT', 4)
0.37893104553222656;(5, 'ETHIOPIA', 0)
0.3757929801940918;(6, 'FRANCE', 3)
0.38932204246520996;(7, 'GERMANY', 3)
0.39887189865112305;(8, 'INDIA', 2)
0.3789517879486084;(9, 'INDONESIA', 2)
0.38137078285217285;(10, 'IRAN', 4)
0.3743860721588135;(11, 'IRAQ', 4)
0.38021183013916016;(12, 'JAPAN', 2)
0.37151408195495605;(13, 'JORDAN', 4)
0.37136411666870117;(14, 'KENYA', 0)
0.3822169303894043;(15, 'MOROCCO', 0)
0.37625694274902344;(16, 'MOZAMBIQUE', 0)
0.3801240921020508;(17, 'PERU', 1)
0.3803830146789551;(18, 'CHINA', 2)
0.3691236972808838;(19, 'ROMANIA', 3)
0.3802008628845215;(20, 'SAUDI ARABIA', 4)
0.3790881633758545;(21, 'VIETNAM', 2)
0.3785390853881836;(22, 'RUSSIA', 3)
0.3760249614715576;(23, 'UNITED KINGDOM', 3)
0.37786102294921875;(24, 'UNITED STATES', 1)
