0.41271400451660156;almond
0.36827874183654785;antique
0.39551687240600586;aquamarine
0.36513400077819824;azure
0.3470451831817627;beige
0.3487586975097656;bisque
0.3547351360321045;black
0.3611600399017334;blanched
0.3674428462982178;blue
0.3753211498260498;blush
0.36213088035583496;brown
0.3614320755004883;burlywood
0.3532710075378418;burnished
0.3521292209625244;chartreuse
0.3456840515136719;chiffon
0.34944891929626465;chocolate
0.3504009246826172;coral
0.4232659339904785;cornflower
0.3947482109069824;cornsilk
0.375;cream
0.356158971786499;cyan
0.3684101104736328;dark
0.35727906227111816;deep
0.3639047145843506;dim
0.42348408699035645;dodger
0.36722779273986816;drab
0.40817713737487793;firebrick
0.3925759792327881;floral
0.38360071182250977;forest
0.38620996475219727;frosted
0.4116547107696533;gainsboro
0.3860499858856201;ghost
0.3614218235015869;goldenrod
0.3502650260925293;green
0.34909629821777344;grey
0.34947919845581055;honeydew
0.42569899559020996;hot
0.41672778129577637;indian
0.4215559959411621;ivory
0.37899279594421387;khaki
0.36444783210754395;lace
0.3866753578186035;lavender
0.37580108642578125;lawn
0.36869287490844727;lemon
0.4191911220550537;light
0.36981701850891113;lime
0.36107587814331055;linen
0.356982946395874;magenta
0.4046139717102051;maroon
0.3755910396575928;medium
0.3849599361419678;metallic
0.3608241081237793;midnight
0.37584376335144043;mint
0.3766968250274658;misty
0.36968016624450684;moccasin
0.37056732177734375;navajo
0.37787795066833496;navy
0.40326714515686035;olive
0.3906369209289551;orange
0.3635551929473877;orchid
0.3644750118255615;pale
0.360227108001709;papaya
0.3578817844390869;peach
0.39746689796447754;peru
0.3661530017852783;pink
0.3798379898071289;plum
0.3781120777130127;powder
0.35735392570495605;puff
0.3546140193939209;purple
0.35184502601623535;red
0.34792494773864746;rose
0.3763582706451416;rosy
0.36846017837524414;royal
0.37202000617980957;saddle
0.4000968933105469;salmon
0.38104915618896484;sandy
0.3612861633300781;seashell
0.37800121307373047;sienna
0.3535327911376953;sky
0.3760058879852295;slate
0.3710181713104248;smoke
0.375201940536499;snow
0.4113280773162842;spring
0.3925759792327881;steel
0.38219594955444336;tan
0.3707301616668701;thistle
0.38953089714050293;tomato
0.36816906929016113;turquoise
0.41818881034851074;violet
0.4268460273742676;wheat
0.37303709983825684;white
0.38483715057373047;yellow
