0.003985881805419922;(6, 'FRANCE', 3);(3, 'EUROPE');NICKEL
0.003870248794555664;(6, 'FRANCE', 3);(3, 'EUROPE');BRASS
0.00328826904296875;(6, 'FRANCE', 3);(3, 'EUROPE');STEEL
0.0031478404998779297;(6, 'FRANCE', 3);(3, 'EUROPE');COPPER
0.0035309791564941406;(7, 'GERMANY', 3);(3, 'EUROPE');TIN
0.0043718814849853516;(7, 'GERMANY', 3);(3, 'EUROPE');NICKEL
0.004043102264404297;(7, 'GERMANY', 3);(3, 'EUROPE');BRASS
0.003607034683227539;(7, 'GERMANY', 3);(3, 'EUROPE');STEEL
0.003667116165161133;(7, 'GERMANY', 3);(3, 'EUROPE');COPPER
0.0035521984100341797;(8, 'INDIA', 2);(2, 'ASIA');TIN
0.00497889518737793;(8, 'INDIA', 2);(2, 'ASIA');NICKEL
0.003660917282104492;(8, 'INDIA', 2);(2, 'ASIA');BRASS
0.003735065460205078;(8, 'INDIA', 2);(2, 'ASIA');STEEL
0.0036389827728271484;(8, 'INDIA', 2);(2, 'ASIA');COPPER
0.003651142120361328;(9, 'INDONESIA', 2);(2, 'ASIA');TIN
0.004255056381225586;(9, 'INDONESIA', 2);(2, 'ASIA');NICKEL
0.0032062530517578125;(9, 'INDONESIA', 2);(2, 'ASIA');BRASS
0.003281116485595703;(9, 'INDONESIA', 2);(2, 'ASIA');STEEL
0.0032689571380615234;(9, 'INDONESIA', 2);(2, 'ASIA');COPPER
0.003476858139038086;(10, 'IRAN', 4);(4, 'MIDDLE EAST');TIN
0.003779888153076172;(10, 'IRAN', 4);(4, 'MIDDLE EAST');NICKEL
0.003629922866821289;(10, 'IRAN', 4);(4, 'MIDDLE EAST');BRASS
0.0034389495849609375;(10, 'IRAN', 4);(4, 'MIDDLE EAST');STEEL
0.0033631324768066406;(10, 'IRAN', 4);(4, 'MIDDLE EAST');COPPER
0.0032110214233398438;(11, 'IRAQ', 4);(4, 'MIDDLE EAST');TIN
0.004277944564819336;(11, 'IRAQ', 4);(4, 'MIDDLE EAST');NICKEL
0.0033490657806396484;(11, 'IRAQ', 4);(4, 'MIDDLE EAST');BRASS
0.0032258033752441406;(11, 'IRAQ', 4);(4, 'MIDDLE EAST');STEEL
0.003156900405883789;(11, 'IRAQ', 4);(4, 'MIDDLE EAST');COPPER
0.003437042236328125;(12, 'JAPAN', 2);(2, 'ASIA');TIN
0.00392913818359375;(12, 'JAPAN', 2);(2, 'ASIA');NICKEL
0.003520965576171875;(12, 'JAPAN', 2);(2, 'ASIA');BRASS
0.0036649703979492188;(12, 'JAPAN', 2);(2, 'ASIA');STEEL
0.003810882568359375;(12, 'JAPAN', 2);(2, 'ASIA');COPPER
0.003142118453979492;(13, 'JORDAN', 4);(4, 'MIDDLE EAST');TIN
0.004033088684082031;(13, 'JORDAN', 4);(4, 'MIDDLE EAST');NICKEL
0.0036780834197998047;(13, 'JORDAN', 4);(4, 'MIDDLE EAST');BRASS
0.003186941146850586;(13, 'JORDAN', 4);(4, 'MIDDLE EAST');STEEL
0.003568887710571289;(13, 'JORDAN', 4);(4, 'MIDDLE EAST');COPPER
0.003336191177368164;(14, 'KENYA', 0);(0, 'AFRICA');TIN
0.0037009716033935547;(14, 'KENYA', 0);(0, 'AFRICA');NICKEL
0.003582000732421875;(14, 'KENYA', 0);(0, 'AFRICA');BRASS
0.0036211013793945312;(14, 'KENYA', 0);(0, 'AFRICA');STEEL
0.003748178482055664;(14, 'KENYA', 0);(0, 'AFRICA');COPPER
0.0031919479370117188;(15, 'MOROCCO', 0);(0, 'AFRICA');TIN
0.003665924072265625;(15, 'MOROCCO', 0);(0, 'AFRICA');NICKEL
0.0034317970275878906;(15, 'MOROCCO', 0);(0, 'AFRICA');BRASS
0.0033111572265625;(15, 'MOROCCO', 0);(0, 'AFRICA');STEEL
0.0044748783111572266;(15, 'MOROCCO', 0);(0, 'AFRICA');COPPER
0.003340005874633789;(16, 'MOZAMBIQUE', 0);(0, 'AFRICA');TIN
0.0036242008209228516;(16, 'MOZAMBIQUE', 0);(0, 'AFRICA');NICKEL
0.0038857460021972656;(16, 'MOZAMBIQUE', 0);(0, 'AFRICA');BRASS
0.004040956497192383;(16, 'MOZAMBIQUE', 0);(0, 'AFRICA');STEEL
0.003309965133666992;(16, 'MOZAMBIQUE', 0);(0, 'AFRICA');COPPER
0.0031189918518066406;(17, 'PERU', 1);(1, 'AMERICA');TIN
0.0038251876831054688;(17, 'PERU', 1);(1, 'AMERICA');NICKEL
0.0038819313049316406;(17, 'PERU', 1);(1, 'AMERICA');BRASS
0.003409862518310547;(17, 'PERU', 1);(1, 'AMERICA');STEEL
0.003509998321533203;(17, 'PERU', 1);(1, 'AMERICA');COPPER
0.003236055374145508;(18, 'CHINA', 2);(2, 'ASIA');TIN
0.0036191940307617188;(18, 'CHINA', 2);(2, 'ASIA');NICKEL
0.0033197402954101562;(18, 'CHINA', 2);(2, 'ASIA');BRASS
0.003926992416381836;(18, 'CHINA', 2);(2, 'ASIA');STEEL
0.003409147262573242;(18, 'CHINA', 2);(2, 'ASIA');COPPER
0.0036220550537109375;(19, 'ROMANIA', 3);(3, 'EUROPE');TIN
0.004338264465332031;(19, 'ROMANIA', 3);(3, 'EUROPE');NICKEL
0.003427267074584961;(19, 'ROMANIA', 3);(3, 'EUROPE');BRASS
0.003222942352294922;(19, 'ROMANIA', 3);(3, 'EUROPE');STEEL
0.0038521289825439453;(19, 'ROMANIA', 3);(3, 'EUROPE');COPPER
0.003699064254760742;(20, 'SAUDI ARABIA', 4);(4, 'MIDDLE EAST');TIN
0.0037860870361328125;(20, 'SAUDI ARABIA', 4);(4, 'MIDDLE EAST');NICKEL
0.0033321380615234375;(20, 'SAUDI ARABIA', 4);(4, 'MIDDLE EAST');BRASS
0.0033609867095947266;(20, 'SAUDI ARABIA', 4);(4, 'MIDDLE EAST');STEEL
0.004123210906982422;(20, 'SAUDI ARABIA', 4);(4, 'MIDDLE EAST');COPPER
0.003985881805419922;(21, 'VIETNAM', 2);(2, 'ASIA');TIN
0.004467964172363281;(21, 'VIETNAM', 2);(2, 'ASIA');NICKEL
0.0037419795989990234;(21, 'VIETNAM', 2);(2, 'ASIA');BRASS
0.003927946090698242;(21, 'VIETNAM', 2);(2, 'ASIA');STEEL
0.0034961700439453125;(21, 'VIETNAM', 2);(2, 'ASIA');COPPER
0.003124237060546875;(22, 'RUSSIA', 3);(3, 'EUROPE');TIN
0.003998994827270508;(22, 'RUSSIA', 3);(3, 'EUROPE');NICKEL
0.003576993942260742;(22, 'RUSSIA', 3);(3, 'EUROPE');BRASS
0.003629922866821289;(22, 'RUSSIA', 3);(3, 'EUROPE');STEEL
0.003300905227661133;(22, 'RUSSIA', 3);(3, 'EUROPE');COPPER
0.003432035446166992;(23, 'UNITED KINGDOM', 3);(3, 'EUROPE');TIN
0.003578662872314453;(23, 'UNITED KINGDOM', 3);(3, 'EUROPE');NICKEL
0.0033118724822998047;(23, 'UNITED KINGDOM', 3);(3, 'EUROPE');BRASS
0.003258943557739258;(23, 'UNITED KINGDOM', 3);(3, 'EUROPE');STEEL
0.0037620067596435547;(23, 'UNITED KINGDOM', 3);(3, 'EUROPE');COPPER
0.0035119056701660156;(24, 'UNITED STATES', 1);(1, 'AMERICA');TIN
0.0042650699615478516;(24, 'UNITED STATES', 1);(1, 'AMERICA');NICKEL
0.003401041030883789;(24, 'UNITED STATES', 1);(1, 'AMERICA');BRASS
0.003731966018676758;(24, 'UNITED STATES', 1);(1, 'AMERICA');STEEL
0.003445148468017578;(24, 'UNITED STATES', 1);(1, 'AMERICA');COPPER
