0.45946383476257324;special;packages
0.40341687202453613;special;requests
0.4518399238586426;special;accounts
0.3844919204711914;special;deposits
0.36795687675476074;pending;packages
0.3734142780303955;pending;requests
0.3887150287628174;pending;accounts
0.3729379177093506;pending;deposits
0.37842392921447754;unusual;packages
0.38001465797424316;unusual;requests
0.3670179843902588;unusual;accounts
0.3878018856048584;unusual;deposits
0.4058990478515625;express;packages
0.3895730972290039;express;requests
0.4138917922973633;express;accounts
0.395582914352417;express;deposits
