0.4546058177947998;(0, 'ALGERIA', 0);(1, 'ARGENTINA', 1)
0.45875096321105957;(0, 'ALGERIA', 0);(2, 'BRAZIL', 1)
0.4352738857269287;(0, 'ALGERIA', 0);(3, 'CANADA', 1)
0.4394669532775879;(0, 'ALGERIA', 0);(4, 'EGYPT', 4)
0.43474698066711426;(0, 'ALGERIA', 0);(5, 'ETHIOPIA', 0)
0.4251241683959961;(0, 'ALGERIA', 0);(6, 'FRANCE', 3)
0.43999314308166504;(0, 'ALGERIA', 0);(7, 'GERMANY', 3)
0.4307138919830322;(0, 'ALGERIA', 0);(8, 'INDIA', 2)
0.4333529472351074;(0, 'ALGERIA', 0);(9, 'INDONESIA', 2)
0.43022799491882324;(0, 'ALGERIA', 0);(10, 'IRAN', 4)
0.4319591522216797;(0, 'ALGERIA', 0);(11, 'IRAQ', 4)
0.42978405952453613;(0, 'ALGERIA', 0);(12, 'JAPAN', 2)
0.4271872043609619;(0, 'ALGERIA', 0);(13, 'JORDAN', 4)
0.4449441432952881;(0, 'ALGERIA', 0);(14, 'KENYA', 0)
0.4482910633087158;(0, 'ALGERIA', 0);(15, 'MOROCCO', 0)
0.44474124908447266;(0, 'ALGERIA', 0);(16, 'MOZAMBIQUE', 0)
0.447739839553833;(0, 'ALGERIA', 0);(17, 'PERU', 1)
0.44977784156799316;(0, 'ALGERIA', 0);(18, 'CHINA', 2)
0.43447089195251465;(0, 'ALGERIA', 0);(19, 'ROMANIA', 3)
0.4240400791168213;(0, 'ALGERIA', 0);(20, 'SAUDI ARABIA', 4)
0.42612695693969727;(0, 'ALGERIA', 0);(21, 'VIETNAM', 2)
0.4245450496673584;(0, 'ALGERIA', 0);(22, 'RUSSIA', 3)
0.4300551414489746;(0, 'ALGERIA', 0);(23, 'UNITED KINGDOM', 3)
0.43230390548706055;(0, 'ALGERIA', 0);(24, 'UNITED STATES', 1)
0.4273662567138672;(1, 'ARGENTINA', 1);(0, 'ALGERIA', 0)
0.42914319038391113;(1, 'ARGENTINA', 1);(2, 'BRAZIL', 1)
0.42676496505737305;(1, 'ARGENTINA', 1);(3, 'CANADA', 1)
0.4254570007324219;(1, 'ARGENTINA', 1);(4, 'EGYPT', 4)
0.42309093475341797;(1, 'ARGENTINA', 1);(5, 'ETHIOPIA', 0)
0.426638126373291;(1, 'ARGENTINA', 1);(6, 'FRANCE', 3)
0.4250779151916504;(1, 'ARGENTINA', 1);(7, 'GERMANY', 3)
0.4488489627838135;(1, 'ARGENTINA', 1);(8, 'INDIA', 2)
0.44850683212280273;(1, 'ARGENTINA', 1);(9, 'INDONESIA', 2)
0.43634605407714844;(1, 'ARGENTINA', 1);(10, 'IRAN', 4)
0.4339280128479004;(1, 'ARGENTINA', 1);(11, 'IRAQ', 4)
0.4276158809661865;(1, 'ARGENTINA', 1);(12, 'JAPAN', 2)
0.4245951175689697;(1, 'ARGENTINA', 1);(13, 'JORDAN', 4)
0.434190034866333;(1, 'ARGENTINA', 1);(14, 'KENYA', 0)
0.4382021427154541;(1, 'ARGENTINA', 1);(15, 'MOROCCO', 0)
0.46344709396362305;(1, 'ARGENTINA', 1);(16, 'MOZAMBIQUE', 0)
0.439622163772583;(1, 'ARGENTINA', 1);(17, 'PERU', 1)
0.45557618141174316;(1, 'ARGENTINA', 1);(18, 'CHINA', 2)
0.4375472068786621;(1, 'ARGENTINA', 1);(19, 'ROMANIA', 3)
0.4426450729370117;(1, 'ARGENTINA', 1);(20, 'SAUDI ARABIA', 4)
0.42862415313720703;(1, 'ARGENTINA', 1);(21, 'VIETNAM', 2)
0.4291861057281494;(1, 'ARGENTINA', 1);(22, 'RUSSIA', 3)
0.4419081211090088;(1, 'ARGENTINA', 1);(23, 'UNITED KINGDOM', 3)
0.43009090423583984;(1, 'ARGENTINA', 1);(24, 'UNITED STATES', 1)
0.42354488372802734;(2, 'BRAZIL', 1);(0, 'ALGERIA', 0)
0.42423295974731445;(2, 'BRAZIL', 1);(1, 'ARGENTINA', 1)
0.4331800937652588;(2, 'BRAZIL', 1);(3, 'CANADA', 1)
0.428692102432251;(2, 'BRAZIL', 1);(4, 'EGYPT', 4)
0.4282999038696289;(2, 'BRAZIL', 1);(5, 'ETHIOPIA', 0)
0.4286317825317383;(2, 'BRAZIL', 1);(6, 'FRANCE', 3)
0.42760801315307617;(2, 'BRAZIL', 1);(7, 'GERMANY', 3)
0.4326808452606201;(2, 'BRAZIL', 1);(8, 'INDIA', 2)
0.43071889877319336;(2, 'BRAZIL', 1);(9, 'INDONESIA', 2)
0.427264928817749;(2, 'BRAZIL', 1);(10, 'IRAN', 4)
0.4316389560699463;(2, 'BRAZIL', 1);(11, 'IRAQ', 4)
0.4251089096069336;(2, 'BRAZIL', 1);(12, 'JAPAN', 2)
0.4332561492919922;(2, 'BRAZIL', 1);(13, 'JORDAN', 4)
0.43553590774536133;(2, 'BRAZIL', 1);(14, 'KENYA', 0)
0.4259488582611084;(2, 'BRAZIL', 1);(15, 'MOROCCO', 0)
0.4305078983306885;(2, 'BRAZIL', 1);(16, 'MOZAMBIQUE', 0)
0.43624091148376465;(2, 'BRAZIL', 1);(17, 'PERU', 1)
0.4373931884765625;(2, 'BRAZIL', 1);(18, 'CHINA', 2)
0.4251840114593506;(2, 'BRAZIL', 1);(19, 'ROMANIA', 3)
0.425976037979126;(2, 'BRAZIL', 1);(20, 'SAUDI ARABIA', 4)
0.4348123073577881;(2, 'BRAZIL', 1);(21, 'VIETNAM', 2)
0.4259932041168213;(2, 'BRAZIL', 1);(22, 'RUSSIA', 3)
0.4328639507293701;(2, 'BRAZIL', 1);(23, 'UNITED KINGDOM', 3)
0.4350471496582031;(2, 'BRAZIL', 1);(24, 'UNITED STATES', 1)
0.42955589294433594;(3, 'CANADA', 1);(0, 'ALGERIA', 0)
0.43450188636779785;(3, 'CANADA', 1);(1, 'ARGENTINA', 1)
0.4268970489501953;(3, 'CANADA', 1);(2, 'BRAZIL', 1)
0.4308750629425049;(3, 'CANADA', 1);(4, 'EGYPT', 4)
