0.267092227935791;1;10;20;('BRAND#11', 'BRAND#22', 'BRAND#33')
0.13149690628051758;1;10;20;('BRAND#11', 'BRAND#33', 'BRAND#22')
0.13184595108032227;1;10;20;('BRAND#22', 'BRAND#11', 'BRAND#33')
0.12949395179748535;1;10;20;('BRAND#22', 'BRAND#33', 'BRAND#11')
0.1314690113067627;1;10;20;('BRAND#33', 'BRAND#11', 'BRAND#22')
0.13113093376159668;1;10;20;('BRAND#33', 'BRAND#22', 'BRAND#11')
0.13322186470031738;1;10;21;('BRAND#11', 'BRAND#22', 'BRAND#33')
0.13143706321716309;1;10;21;('BRAND#11', 'BRAND#33', 'BRAND#22')
0.13862109184265137;1;10;21;('BRAND#22', 'BRAND#11', 'BRAND#33')
0.1318342685699463;1;10;21;('BRAND#22', 'BRAND#33', 'BRAND#11')
0.1327838897705078;1;10;21;('BRAND#33', 'BRAND#11', 'BRAND#22')
0.12979388236999512;1;10;21;('BRAND#33', 'BRAND#22', 'BRAND#11')
0.13196992874145508;1;10;22;('BRAND#11', 'BRAND#22', 'BRAND#33')
0.13311076164245605;1;10;22;('BRAND#11', 'BRAND#33', 'BRAND#22')
0.13244009017944336;1;10;22;('BRAND#22', 'BRAND#11', 'BRAND#33')
0.13179898262023926;1;10;22;('BRAND#22', 'BRAND#33', 'BRAND#11')
0.14071321487426758;1;10;22;('BRAND#33', 'BRAND#11', 'BRAND#22')
0.1350538730621338;1;10;22;('BRAND#33', 'BRAND#22', 'BRAND#11')
0.147352933883667;1;10;23;('BRAND#11', 'BRAND#22', 'BRAND#33')
0.13475298881530762;1;10;23;('BRAND#11', 'BRAND#33', 'BRAND#22')
0.14275312423706055;1;10;23;('BRAND#22', 'BRAND#11', 'BRAND#33')
0.1493239402770996;1;10;23;('BRAND#22', 'BRAND#33', 'BRAND#11')
0.14115285873413086;1;10;23;('BRAND#33', 'BRAND#11', 'BRAND#22')
0.16020417213439941;1;10;23;('BRAND#33', 'BRAND#22', 'BRAND#11')
0.14240002632141113;1;10;24;('BRAND#11', 'BRAND#22', 'BRAND#33')
0.1453089714050293;1;10;24;('BRAND#11', 'BRAND#33', 'BRAND#22')
0.15036916732788086;1;10;24;('BRAND#22', 'BRAND#11', 'BRAND#33')
0.13977980613708496;1;10;24;('BRAND#22', 'BRAND#33', 'BRAND#11')
0.13669991493225098;1;10;24;('BRAND#33', 'BRAND#11', 'BRAND#22')
