2.916301965713501;AUTOMOBILE;1995-03-31
1.5949277877807617;AUTOMOBILE;1995-03-30
1.5183219909667969;AUTOMOBILE;1995-03-29
1.5217998027801514;AUTOMOBILE;1995-03-28
1.5393619537353516;AUTOMOBILE;1995-03-27
1.5265631675720215;AUTOMOBILE;1995-03-26
1.5012638568878174;AUTOMOBILE;1995-03-25
1.5166771411895752;AUTOMOBILE;1995-03-24
1.5382671356201172;AUTOMOBILE;1995-03-23
1.5773460865020752;AUTOMOBILE;1995-03-22
1.581146001815796;AUTOMOBILE;1995-03-21
1.5596799850463867;AUTOMOBILE;1995-03-20
1.6607019901275635;AUTOMOBILE;1995-03-19
1.5339128971099854;AUTOMOBILE;1995-03-18
1.539834976196289;AUTOMOBILE;1995-03-17
1.460578203201294;AUTOMOBILE;1995-03-16
1.4622559547424316;AUTOMOBILE;1995-03-15
1.7790331840515137;AUTOMOBILE;1995-03-14
1.5880627632141113;AUTOMOBILE;1995-03-13
1.5150158405303955;AUTOMOBILE;1995-03-12
1.4646329879760742;AUTOMOBILE;1995-03-11
1.4714140892028809;AUTOMOBILE;1995-03-10
1.4848220348358154;AUTOMOBILE;1995-03-09
1.5049190521240234;AUTOMOBILE;1995-03-08
1.4632151126861572;AUTOMOBILE;1995-03-07
1.4602000713348389;AUTOMOBILE;1995-03-06
1.4855291843414307;AUTOMOBILE;1995-03-05
1.472275972366333;AUTOMOBILE;1995-03-04
1.4607720375061035;AUTOMOBILE;1995-03-03
1.4678938388824463;AUTOMOBILE;1995-03-02
1.4625000953674316;AUTOMOBILE;1995-03-01
1.4572131633758545;BUILDING;1995-03-31
1.4521970748901367;BUILDING;1995-03-30
1.4648280143737793;BUILDING;1995-03-29
1.5241262912750244;BUILDING;1995-03-28
1.523108959197998;BUILDING;1995-03-27
1.49623703956604;BUILDING;1995-03-26
1.504220962524414;BUILDING;1995-03-25
1.4776151180267334;BUILDING;1995-03-24
1.4619030952453613;BUILDING;1995-03-23
1.4619719982147217;BUILDING;1995-03-22
1.5114898681640625;BUILDING;1995-03-21
1.4728929996490479;BUILDING;1995-03-20
1.4622340202331543;BUILDING;1995-03-19
1.4696927070617676;BUILDING;1995-03-18
1.473681926727295;BUILDING;1995-03-17
1.4884438514709473;BUILDING;1995-03-16
1.4570839405059814;BUILDING;1995-03-15
1.4555621147155762;BUILDING;1995-03-14
1.4575128555297852;BUILDING;1995-03-13
1.452178955078125;BUILDING;1995-03-12
1.4682838916778564;BUILDING;1995-03-11
1.479910135269165;BUILDING;1995-03-10
1.7244222164154053;BUILDING;1995-03-09
1.576469898223877;BUILDING;1995-03-08
1.4797208309173584;BUILDING;1995-03-07
1.547666072845459;BUILDING;1995-03-06
1.468533992767334;BUILDING;1995-03-05
1.4944019317626953;BUILDING;1995-03-04
1.4764328002929688;BUILDING;1995-03-03
1.4579172134399414;BUILDING;1995-03-02
1.4595880508422852;BUILDING;1995-03-01
1.4624478816986084;FURNITURE;1995-03-31
1.5570969581604004;FURNITURE;1995-03-30
1.4998760223388672;FURNITURE;1995-03-29
1.4784879684448242;FURNITURE;1995-03-28
1.46346116065979;FURNITURE;1995-03-27
1.461318016052246;FURNITURE;1995-03-26
1.4689631462097168;FURNITURE;1995-03-25
1.5087308883666992;FURNITURE;1995-03-24
1.4704508781433105;FURNITURE;1995-03-23
1.4996957778930664;FURNITURE;1995-03-22
1.4697120189666748;FURNITURE;1995-03-21
1.7218189239501953;FURNITURE;1995-03-20
1.5508818626403809;FURNITURE;1995-03-19
1.5034160614013672;FURNITURE;1995-03-18
1.568199872970581;FURNITURE;1995-03-17
1.5509181022644043;FURNITURE;1995-03-16
1.637585163116455;FURNITURE;1995-03-15
1.640794277191162;FURNITURE;1995-03-14
1.6003670692443848;FURNITURE;1995-03-13
1.4738340377807617;FURNITURE;1995-03-12
1.5252678394317627;FURNITURE;1995-03-11
1.4667761325836182;FURNITURE;1995-03-10
1.5163042545318604;FURNITURE;1995-03-09
1.4675869941711426;FURNITURE;1995-03-08
1.4796900749206543;FURNITURE;1995-03-07
1.4858717918395996;FURNITURE;1995-03-06
1.4658231735229492;FURNITURE;1995-03-05
1.511659860610962;FURNITURE;1995-03-04
